video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description
Hv5I8BF5L55,24.20.06,Why This Gaming Video Went Viral,Channel_2135,15,2024-06-17T09:00:00.000Z,trending|official|live,9688,440,62,106,https://i.ytimg.com/vi/6mleUGst2mn/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
g6dU8iDqglw,25.16.01,Why This Entertainment Video Went Viral,Channel_169,17,2025-01-13T22:00:00.000Z,vlog|review|music,84426,3882,627,226,https://i.ytimg.com/vi/zSRDLFsn9IA/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
vFH_-Ch6Q5I,25.10.01,Entertainment Compilation 2024,Channel_821,8,2025-01-08T05:00:00.000Z,vlog|official|trending,27517,847,216,476,https://i.ytimg.com/vi/BaIeowYEa7g/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
M9NVpcHQXo7,24.29.12,Official Entertainment Highlights,Channel_4549,17,2024-12-26T05:00:00.000Z,vlog|live|official,62069,1315,516,298,https://i.ytimg.com/vi/z4T-Z55Thf5/default.jpg,False,False,False,"Auto-generated sample description for Entertainment video.
Second line inside a quoted CSV field."
MplhxRk45pZ,24.07.05,Official Entertainment Highlights,Channel_2313,8,2024-05-03T19:00:00.000Z,2024|trending|live,257148,6585,2271,3373,https://i.ytimg.com/vi/wc7Bu4r3VqD/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
tZC6v1ar-ss,25.29.01,Why This Entertainment Video Went Viral,Channel_4640,17,2025-01-26T20:00:00.000Z,music|live|trending,3940,269,17,58,https://i.ytimg.com/vi/EK0e-Qsiz54/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
5PEC1cVjOhe,24.20.08,Official Howto & Style Highlights,Channel_502,1,2024-08-18T10:00:00.000Z,official|live|music,3116,163,18,10,https://i.ytimg.com/vi/nLh38yvf1wQ/default.jpg,False,False,False,Auto-generated sample description for Howto & Style video.
_qX10226xzf,24.15.06,Reacting to Entertainment Trends,Channel_1619,8,2024-06-11T10:00:00.000Z,vlog|music|live,363070,6674,2396,6620,https://i.ytimg.com/vi/VHWFE-Vkfoo/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
zqkUML1LthL,24.23.01,Official Entertainment Highlights,Channel_1756,17,2024-01-20T13:00:00.000Z,review|trending|music,32867,2022,172,370,https://i.ytimg.com/vi/LgTrf8Ojo32/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
5HFoUbNMXch,25.23.01,Reacting to Entertainment Trends,Channel_1010,8,2025-01-20T16:00:00.000Z,review|2024|live,20453,656,150,333,https://i.ytimg.com/vi/A1wrLafXza1/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
6jeKlOFz2W3,24.29.12,Entertainment Compilation 2024,Channel_1756,8,2024-12-29T00:00:00.000Z,vlog|trending|official,19207,822,69,46,https://i.ytimg.com/vi/DzbEmgA7Uym/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
F5s5ggquOse,24.10.09,Top 10 People & Blogs Moments This Week,Channel_3744,3,2024-09-10T18:00:00.000Z,live|review|2024,18609,290,14,66,https://i.ytimg.com/vi/8hU_aEzJzKR/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
_V__HEElaem,24.29.06,Reacting to Entertainment Trends,Channel_441,6,2024-06-29T11:00:00.000Z,trending|vlog|live,31200,1222,128,315,https://i.ytimg.com/vi/XioqudYsTHB/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
RVW52lKkYVh,24.21.07,Official Entertainment Highlights,Channel_1431,17,2024-07-21T06:00:00.000Z,trending|review|2024,359944,13087,1432,1869,https://i.ytimg.com/vi/5IweGhwofTC/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
2ibeliSeucV,24.29.01,Top 10 Howto & Style Moments This Week,Channel_75,1,2024-01-27T06:00:00.000Z,trending|review|2024,10538,374,67,148,https://i.ytimg.com/vi/jSg2KIrKZS4/default.jpg,False,False,False,Auto-generated sample description for Howto & Style video.
O1o_MsWaBur,24.01.06,Entertainment Compilation 2024,Channel_1289,6,2024-05-29T09:00:00.000Z,official|live|music,25566,616,51,469,https://i.ytimg.com/vi/R53jqQATf-f/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
AqX-AkUxf9P,25.25.01,Official Entertainment Highlights,Channel_2703,6,2025-01-24T17:00:00.000Z,music|vlog|2024,36758,1330,242,724,https://i.ytimg.com/vi/pZwhLX4VbWv/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
z3MHKfceKaJ,24.06.01,Official Gaming Highlights,Channel_1462,15,2024-01-02T17:00:00.000Z,2024|vlog|official,12802,407,81,176,https://i.ytimg.com/vi/KSpzv__olrp/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
xjKQZW9JjoF,24.04.02,Why This Autos & Vehicles Video Went Viral,Channel_853,9,2024-02-03T02:00:00.000Z,music|2024|vlog,15996,1013,51,288,https://i.ytimg.com/vi/Cp_Bcvqfepw/default.jpg,False,False,False,Auto-generated sample description for Autos & Vehicles video.
OToIqYhywx7,24.24.08,Behind the Scenes: News & Politics,Channel_532,2,2024-08-21T11:00:00.000Z,live|official|2024,383,19,3,6,https://i.ytimg.com/vi/u1jMfq74h2W/default.jpg,False,False,False,Auto-generated sample description for News & Politics video.
XeFtZuec1Kh,24.13.09,Official Entertainment Highlights,Channel_1883,17,2024-09-09T22:00:00.000Z,music|live|review,16326,1176,116,135,https://i.ytimg.com/vi/woeI2z6C_QY/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
Kta1lTcKUrq,24.27.09,Reacting to People & Blogs Trends,Channel_2168,10,2024-09-26T10:00:00.000Z,live|review|2024,10956,194,89,75,https://i.ytimg.com/vi/kMDP2WsFJD4/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
STGritKvqPn,24.01.08,Why This Entertainment Video Went Viral,Channel_1139,17,2024-07-31T10:00:00.000Z,review|live|vlog,109214,3049,914,230,https://i.ytimg.com/vi/LmErbMhd2Vt/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
MMXWMCmwRKg,24.12.01,Entertainment Compilation 2024,Channel_4182,6,2024-01-10T10:00:00.000Z,live|2024|official,48848,3115,228,313,https://i.ytimg.com/vi/4bp_e0bo5lK/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
b4wAODLrEmg,24.23.08,Official Entertainment Highlights,Channel_531,17,2024-08-20T14:00:00.000Z,music|live|vlog,88484,6801,871,1474,https://i.ytimg.com/vi/ogqFN_usjM-/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
WeueBKHB42w,24.01.06,Official Entertainment Highlights,Channel_1257,8,2024-05-28T00:00:00.000Z,2024|trending|review,7653,239,15,15,https://i.ytimg.com/vi/M8SXJszXdll/default.jpg,True,False,False,Auto-generated sample description for Entertainment video.
KNG_T2CJvDr,24.01.03,Official Entertainment Highlights,Channel_2501,8,2024-02-29T08:00:00.000Z,trending|official|2024,98013,3322,694,1604,https://i.ytimg.com/vi/omygFyyZx-n/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
qpKU0KXx9zO,24.18.12,Official Entertainment Highlights,Channel_3842,6,2024-12-18T14:00:00.000Z,vlog|music|official,33967,1387,322,540,https://i.ytimg.com/vi/BhcjSfnAgch/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
Vbw6hiYaOnL,24.22.11,Why This Gaming Video Went Viral,Channel_1980,13,2024-11-22T18:00:00.000Z,2024|music|review,6287,159,19,97,https://i.ytimg.com/vi/0XB9f1mOSXk/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
enaqzzqGRlc,24.11.05,Top 10 Gaming Moments This Week,Channel_4452,13,2024-05-10T13:00:00.000Z,music|trending|vlog,18881,1189,17,27,https://i.ytimg.com/vi/-YHaXmnMV9L/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
hDDNEdKMsoP,24.09.04,Behind the Scenes: Gaming,Channel_4422,13,2024-04-09T13:00:00.000Z,vlog|live|trending,92934,1739,58,679,https://i.ytimg.com/vi/DsPfg_E0ODg/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
SFkO45K34n5,24.25.12,Why This Entertainment Video Went Viral,Channel_4405,6,2024-12-23T17:00:00.000Z,official|live|review,55808,2042,439,847,https://i.ytimg.com/vi/6qhhjvVtFau/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
cp9Xk9AHVmA,24.08.03,Reacting to Entertainment Trends,Channel_2699,8,2024-03-07T05:00:00.000Z,2024|music|live,33494,848,280,222,https://i.ytimg.com/vi/XCe-Cw-s_sT/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
ajU1pNwWwQg,24.14.07,Gaming Compilation 2024,Channel_4963,13,2024-07-11T02:00:00.000Z,vlog|trending|live,1067,81,3,19,https://i.ytimg.com/vi/4VrCt3abRI6/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
4ts6Ez5nSJc,24.09.10,Top 10 Entertainment Moments This Week,Channel_4018,6,2024-10-08T06:00:00.000Z,2024|vlog|trending,4933,315,37,33,https://i.ytimg.com/vi/AvcMBlTxlls/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
2IL3PG1SlG9,25.28.01,Official Gaming Highlights,Channel_726,15,2025-01-28T13:00:00.000Z,live|music|review,97348,6839,733,369,https://i.ytimg.com/vi/ztmhs9owWz-/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
u-pt43hhgAq,25.23.01,Behind the Scenes: Entertainment,Channel_4113,6,2025-01-20T00:00:00.000Z,music|official|live,78567,4915,530,1475,https://i.ytimg.com/vi/uPPvvCX6yxR/default.jpg,False,True,False,Auto-generated sample description for Entertainment video.
tFqWyAiXumJ,24.24.02,Top 10 Entertainment Moments This Week,Channel_3490,6,2024-02-23T07:00:00.000Z,2024|official|vlog,12518,666,97,109,https://i.ytimg.com/vi/GI9ibLexgxK/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
DdNfAzM3uXo,24.27.06,Why This News & Politics Video Went Viral,Channel_2815,2,2024-06-26T16:00:00.000Z,review|live|official,5186,360,24,61,https://i.ytimg.com/vi/FumXRFl80uy/default.jpg,False,False,False,Auto-generated sample description for News & Politics video.
E71Xn5R57Zq,24.08.06,Reacting to Entertainment Trends,Channel_1079,8,2024-06-04T09:00:00.000Z,trending|music|live,271303,10241,1461,2292,https://i.ytimg.com/vi/e_Tl4S4VeEW/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
5EOVtyuXqJD,24.27.01,Official Entertainment Highlights,Channel_4048,6,2024-01-25T08:00:00.000Z,live|vlog|official,17682,1298,130,45,https://i.ytimg.com/vi/q9vTpVmRfOL/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
ygQJfzAWn-O,24.31.05,Why This Entertainment Video Went Viral,Channel_4807,17,2024-05-27T05:00:00.000Z,official|review|music,5582,407,42,103,https://i.ytimg.com/vi/bbcC_LZUkue/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
9jmx1rb-uo0,25.26.01,Entertainment Compilation 2024,Channel_637,8,2025-01-26T03:00:00.000Z,official|trending|live,34060,368,179,476,https://i.ytimg.com/vi/8-TswWf6hYO/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
o1tCANf71cF,24.23.12,Behind the Scenes: News & Politics,Channel_4780,2,2024-12-23T11:00:00.000Z,music|review|live,3289,250,22,51,https://i.ytimg.com/vi/5-SaqjE1lT4/default.jpg,False,False,False,Auto-generated sample description for News & Politics video.
WWiDwdf7dud,25.04.02,Behind the Scenes: Entertainment,Channel_4770,17,2025-02-03T13:00:00.000Z,2024|live|vlog,243864,16239,797,4688,https://i.ytimg.com/vi/VjvJ-NMkQ-n/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
PD3unAV66aM,24.03.07,Entertainment Compilation 2024,Channel_1981,17,2024-07-03T07:00:00.000Z,2024|live|official,22106,1695,104,428,https://i.ytimg.com/vi/EIQP0br5Xb1/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
4gJbc263q8v,24.17.11,Top 10 Entertainment Moments This Week,Channel_3539,6,2024-11-17T16:00:00.000Z,2024|live|vlog,10212,739,9,181,https://i.ytimg.com/vi/ZSAYWk4FotW/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
4CnPMIUtKj-,24.05.02,Entertainment Compilation 2024,Channel_1688,6,2024-02-04T13:00:00.000Z,official|2024|live,16311,1105,51,148,https://i.ytimg.com/vi/SR2Ff8HiHFO/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
ATviw__YIW5,24.26.01,Why This Entertainment Video Went Viral,Channel_3480,8,2024-01-24T05:00:00.000Z,2024|live|trending,58310,3188,547,577,https://i.ytimg.com/vi/PrKPtM4DRTA/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
vERyvEmz2zm,25.28.01,Reacting to Entertainment Trends,Channel_2526,6,2025-01-28T05:00:00.000Z,review|vlog|live,114937,7898,552,566,https://i.ytimg.com/vi/eT8_K84LL3h/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
iU-SusY-JPZ,25.08.01,Entertainment Compilation 2024,Channel_4956,17,2025-01-04T12:00:00.000Z,2024|live|official,22605,333,51,351,https://i.ytimg.com/vi/JfVE4jDmGu-/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
WEJ7yvrqeCU,24.11.09,Travel & Events Compilation 2024,Channel_1080,5,2024-09-08T00:00:00.000Z,review|2024|official,8731,162,6,17,https://i.ytimg.com/vi/7_Ng2qhYYgx/default.jpg,False,False,False,Auto-generated sample description for Travel & Events video.
ctFzO2rRaNL,24.22.10,Behind the Scenes: Entertainment,Channel_4622,17,2024-10-20T03:00:00.000Z,music|trending|vlog,88519,5363,425,1678,https://i.ytimg.com/vi/sbQFUyYVkY7/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
KU-2VWUTeti,25.01.01,Official Entertainment Highlights,Channel_4541,17,2025-01-01T16:00:00.000Z,live|music|trending,151028,1990,106,2522,https://i.ytimg.com/vi/TRIWYMIPjfP/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
4lX6oVOr0zf,25.11.01,Top 10 Gaming Moments This Week,Channel_4892,15,2025-01-10T05:00:00.000Z,2024|music|trending,47932,1308,93,528,https://i.ytimg.com/vi/LjavP8eMjBm/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
ACbuqBQhoeg,24.29.09,Top 10 People & Blogs Moments This Week,Channel_665,10,2024-09-26T17:00:00.000Z,music|2024|live,40126,754,86,169,https://i.ytimg.com/vi/GeRZApbcPa4/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
H-vqA2cxJNw,24.09.03,Top 10 Education Moments This Week,Channel_3281,4,2024-03-06T11:00:00.000Z,trending|music|live,5366,162,23,11,https://i.ytimg.com/vi/qV7LZ5kfyOT/default.jpg,False,False,False,Auto-generated sample description for Education video.
7h6d_6bzGLW,24.18.04,Why This Gaming Video Went Viral,Channel_541,13,2024-04-16T15:00:00.000Z,vlog|live|2024,35621,1639,143,223,https://i.ytimg.com/vi/dXYkBbSn9-2/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
FojoKm7a-jT,24.16.04,Official Autos & Vehicles Highlights,Channel_283,16,2024-04-15T18:00:00.000Z,review|live|trending,46391,3661,195,477,https://i.ytimg.com/vi/kN3vwz8K_o0/default.jpg,False,False,False,Auto-generated sample description for Autos & Vehicles video.
TV4x9c17BFy,24.16.08,Reacting to Gaming Trends,Channel_4433,13,2024-08-16T21:00:00.000Z,music|live|vlog,36749,1308,32,302,https://i.ytimg.com/vi/PYN6Tmlag8w/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
ho0f_Y0wFGd,24.14.04,Why This Entertainment Video Went Viral,Channel_4784,17,2024-04-14T11:00:00.000Z,trending|review|2024,5924,208,24,54,https://i.ytimg.com/vi/WYaEXjrC3l3/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
0CWd6QJcuxl,24.23.01,Behind the Scenes: Entertainment,Channel_4067,17,2024-01-23T09:00:00.000Z,official|2024|review,25868,1576,145,275,https://i.ytimg.com/vi/g1Thx2DtVUt/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
tqdgaguiCYd,24.12.08,Official People & Blogs Highlights,Channel_3338,3,2024-08-09T00:00:00.000Z,music|trending|2024,15968,416,136,318,https://i.ytimg.com/vi/cVlClCoWNg2/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
ZWSVEWjktHR,24.28.06,Why This Entertainment Video Went Viral,Channel_4833,6,2024-06-26T05:00:00.000Z,review|vlog|trending,103508,3982,566,127,https://i.ytimg.com/vi/OZXdnrhhwso/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
HQN8rf5Qzoc,24.31.12,Reacting to Entertainment Trends,Channel_112,8,2024-12-29T02:00:00.000Z,review|2024|live,8632,240,70,130,https://i.ytimg.com/vi/eqe4VVAXt8u/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
Tab_TaqdL0s,24.15.06,Gaming Compilation 2024,Channel_2845,13,2024-06-15T19:00:00.000Z,2024|live|trending,4411,296,9,4,https://i.ytimg.com/vi/cNHHKeYRFSQ/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
y6fG4hkriKt,24.14.06,Behind the Scenes: Gaming,Channel_4243,15,2024-06-13T05:00:00.000Z,official|2024|live,19480,245,99,236,https://i.ytimg.com/vi/6Qs_zOqVCeO/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
62VpFij-Z1w,24.29.12,Top 10 Entertainment Moments This Week,Channel_3417,8,2024-12-27T12:00:00.000Z,live|trending|2024,148141,9221,405,2750,https://i.ytimg.com/vi/zGl9J_gRwL2/default.jpg,False,True,False,Auto-generated sample description for Entertainment video.
KfN9XFyMYjN,24.22.06,Why This Entertainment Video Went Viral,Channel_557,8,2024-06-20T18:00:00.000Z,official|2024|music,27429,1581,184,444,https://i.ytimg.com/vi/7E4HpNi9AtL/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
rapo3QcHkRk,24.20.03,Why This Film & Animation Video Went Viral,Channel_3334,14,2024-03-18T05:00:00.000Z,music|trending|review,41775,2610,353,570,https://i.ytimg.com/vi/Jj7nfV12lgI/default.jpg,False,False,False,Auto-generated sample description for Film & Animation video.
